year,month,day,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,registered,count
2011,10,17,23,겨울,0,1,"안개, 안개 + 흐림",19.68,23.485,88.0,0.0,52,62
2012,6,9,18,여름,0,0,"맑음, 약간 구름 낀 흐림",33.62,34.85,24.0,15.0013,276,451
2011,6,3,7,여름,0,1,"맑음, 약간 구름 낀 흐림",22.14,25.76,45.0,16.9979,252,277
2011,1,8,22,봄,0,0,"맑음, 약간 구름 낀 흐림",4.92,5.305,36.0,26.0027,33,34
2012,9,7,4,가을,0,1,"맑음, 약간 구름 낀 흐림",25.42,28.03,88.0,0.0,7,8
2012,7,19,5,가을,0,1,"안개, 안개 + 흐림",29.52,34.09,70.0,7.0015,35,40
2012,5,8,4,여름,0,1,"안개, 안개 + 흐림",21.32,25.0,68.0,22.0028,5,5
2012,2,16,18,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",13.94,16.665,87.0,8.9981,345,353
2011,10,13,19,겨울,0,1,"안개, 안개 + 흐림",25.42,28.79,83.0,11.0014,187,205
2012,2,8,7,봄,0,1,"안개, 안개 + 흐림",9.84,,70.0,7.0015,276,281
2011,8,1,2,가을,0,1,"맑음, 약간 구름 낀 흐림",28.7,33.335,74.0,7.0015,7,11
2011,7,17,4,가을,0,0,"맑음, 약간 구름 낀 흐림",25.42,29.545,73.0,11.0014,6,10
2012,11,19,9,겨울,0,1,"안개, 안개 + 흐림",14.76,16.665,66.0,16.9979,260,278
2011,6,3,17,여름,0,1,"맑음, 약간 구름 낀 흐림",29.52,31.82,25.0,19.0012,485,558
2012,4,6,18,여름,0,1,"맑음, 약간 구름 낀 흐림",20.5,24.24,22.0,31.0009,380,484
2012,3,13,3,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",21.32,25.0,72.0,19.9995,2,2
2012,2,2,12,봄,0,1,"맑음, 약간 구름 낀 흐림",17.22,21.21,82.0,0.0,140,148
2011,4,2,22,여름,0,0,"맑음, 약간 구름 낀 흐림",13.12,15.15,61.0,19.9995,41,55
2011,2,17,0,봄,0,1,"맑음, 약간 구름 낀 흐림",13.94,16.665,53.0,12.998,16,17
2011,8,4,13,가을,0,1,"맑음, 약간 구름 낀 흐림",31.16,35.605,58.0,0.0,142,205
2012,5,1,15,여름,0,1,"안개, 안개 + 흐림",30.34,33.335,45.0,15.0013,186,234
2012,9,10,12,가을,0,1,"맑음, 약간 구름 낀 흐림",26.24,31.06,44.0,26.0027,256,332
2011,7,7,8,가을,0,1,"안개, 안개 + 흐림",28.7,33.335,79.0,12.998,415,443
2011,5,3,3,여름,0,1,"맑음, 약간 구름 낀 흐림",22.14,25.76,83.0,19.0012,2,2
2011,6,4,9,여름,0,0,"맑음, 약간 구름 낀 흐림",25.42,31.06,43.0,8.9981,169,224
2012,12,17,19,겨울,0,1,"안개, 안개 + 흐림",17.22,21.21,88.0,8.9981,333,340
2011,3,17,3,봄,0,1,"맑음, 약간 구름 낀 흐림",13.94,16.665,66.0,11.0014,1,2
2011,9,17,19,가을,0,0,"맑음, 약간 구름 낀 흐림",21.32,25.0,68.0,8.9981,186,256
2012,8,6,0,가을,0,1,"안개, 안개 + 흐림",29.52,34.85,79.0,0.0,24,33
2011,1,15,3,봄,0,0,"안개, 안개 + 흐림",6.56,11.365,59.0,0.0,7,8
2011,3,17,23,봄,0,1,"맑음, 약간 구름 낀 흐림",17.22,21.21,62.0,19.0012,43,50
2011,4,15,8,여름,1,0,"맑음, 약간 구름 낀 흐림",18.04,21.97,62.0,19.9995,279,300
2012,11,5,21,겨울,0,1,"맑음, 약간 구름 낀 흐림",12.3,14.395,52.0,19.0012,144,152
2012,7,11,21,가을,0,1,"맑음, 약간 구름 낀 흐림",29.52,33.335,58.0,15.0013,322,391
2011,4,4,2,여름,0,1,"맑음, 약간 구름 낀 흐림",15.58,19.695,66.0,16.9979,1,2
2011,12,11,12,겨울,0,0,"맑음, 약간 구름 낀 흐림",10.66,15.15,35.0,0.0,246,288
2011,8,1,9,가을,0,1,"맑음, 약간 구름 낀 흐림",33.62,37.12,41.0,0.0,139,166
2011,3,13,22,봄,0,0,"맑음, 약간 구름 낀 흐림",12.3,13.635,56.0,22.0028,29,37
2011,8,13,21,가을,0,0,"안개, 안개 + 흐림",27.88,31.82,83.0,26.0027,127,167
2011,8,19,17,가을,0,1,"맑음, 약간 구름 낀 흐림",31.16,35.605,58.0,35.0008,442,527
2011,2,3,6,봄,0,1,"맑음, 약간 구름 낀 흐림",6.56,6.82,43.0,23.9994,39,39
2011,2,15,10,봄,0,1,"맑음, 약간 구름 낀 흐림",9.84,10.605,27.0,19.0012,47,52
2012,2,12,23,봄,0,0,"맑음, 약간 구름 낀 흐림",5.74,6.82,43.0,15.0013,23,23
2012,6,13,2,여름,0,1,"맑음, 약간 구름 낀 흐림",25.42,28.79,83.0,8.9981,4,4
2012,8,13,8,가을,0,1,"안개, 안개 + 흐림",29.52,33.335,51.0,6.0032,648,673
2011,3,10,15,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",18.04,21.97,0.0,15.0013,11,14
2012,3,17,12,봄,0,0,"맑음, 약간 구름 낀 흐림",22.96,26.515,68.0,11.0014,365,651
2012,9,2,6,가을,0,0,"안개, 안개 + 흐림",27.06,29.545,89.0,0.0,13,15
2012,11,15,1,겨울,0,1,"안개, 안개 + 흐림",10.66,,65.0,7.0015,14,16
2012,6,5,23,여름,0,1,"맑음, 약간 구름 낀 흐림",22.14,25.76,56.0,6.0032,93,113
2012,7,12,18,가을,0,1,"맑음, 약간 구름 낀 흐림",31.16,34.09,45.0,8.9981,739,825
2012,11,16,4,겨울,0,1,"안개, 안개 + 흐림",12.3,15.91,65.0,7.0015,5,5
2011,11,6,21,겨울,0,0,"맑음, 약간 구름 낀 흐림",14.76,18.18,81.0,6.0032,77,88
2012,6,10,7,여름,0,0,"맑음, 약간 구름 낀 흐림",24.6,28.79,78.0,7.0015,41,62
2012,9,13,14,가을,0,1,"맑음, 약간 구름 낀 흐림",29.52,32.575,39.0,8.9981,214,274
2011,12,3,3,겨울,0,0,"맑음, 약간 구름 낀 흐림",9.84,12.12,70.0,8.9981,5,9
2011,11,8,4,겨울,0,1,"맑음, 약간 구름 낀 흐림",12.3,16.665,87.0,0.0,4,4
2011,9,6,17,가을,0,1,"안개, 안개 + 흐림",22.14,25.76,88.0,26.0027,276,291
2011,8,8,17,가을,0,1,"맑음, 약간 구름 낀 흐림",35.26,38.635,39.0,11.0014,460,527
2011,6,8,13,여름,0,1,"맑음, 약간 구름 낀 흐림",36.9,42.425,42.0,0.0,116,136
2011,4,7,9,여름,0,1,"안개, 안개 + 흐림",16.4,20.455,66.0,8.9981,155,170
2012,5,16,14,여름,0,1,"맑음, 약간 구름 낀 흐림",29.52,32.575,42.0,6.0032,221,263
2012,12,10,1,겨울,0,1,"안개, 안개 + 흐림",14.76,18.94,100.0,0.0,4,4
2012,3,13,22,봄,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,60.0,6.0032,146,170
2012,1,2,6,봄,1,0,"맑음, 약간 구름 낀 흐림",10.66,11.365,41.0,26.0027,14,14
2012,2,3,16,봄,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,37.0,7.0015,275,311
2011,12,7,17,겨울,0,1,"가벼운 눈, 가벼운 비 + 천둥",16.4,20.455,100.0,22.0028,48,52
2012,6,11,15,여름,0,1,"맑음, 약간 구름 낀 흐림",32.8,35.605,41.0,23.9994,187,259
2011,10,4,17,겨울,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,60.0,26.0027,530,585
2012,10,11,14,겨울,0,1,"맑음, 약간 구름 낀 흐림",21.32,25.0,32.0,6.0032,270,348
2011,9,3,2,가을,0,0,"안개, 안개 + 흐림",26.24,30.305,69.0,15.0013,26,41
2012,9,12,16,가을,0,1,"맑음, 약간 구름 낀 흐림",29.52,32.575,37.0,11.0014,419,509
2012,3,4,2,봄,0,0,"안개, 안개 + 흐림",14.76,17.425,40.0,11.0014,66,80
2011,1,13,13,봄,0,1,"맑음, 약간 구름 낀 흐림",9.02,9.85,41.0,30.0026,81,83
2012,4,19,12,여름,0,1,"맑음, 약간 구름 낀 흐림",22.14,25.76,49.0,0.0,213,264
2012,11,3,22,겨울,0,0,"맑음, 약간 구름 낀 흐림",13.12,16.665,57.0,7.0015,133,146
2011,6,5,10,여름,0,0,"안개, 안개 + 흐림",25.42,29.545,73.0,6.0032,168,251
2012,10,6,23,겨울,0,0,"맑음, 약간 구름 낀 흐림",18.04,21.97,62.0,8.9981,142,179
2012,1,18,1,봄,0,1,"안개, 안개 + 흐림",18.86,22.725,77.0,22.0028,10,10
2012,12,5,16,겨울,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,33.0,19.0012,354,377
2012,3,8,9,봄,0,1,"맑음, 약간 구름 낀 흐림",18.86,,72.0,31.0009,282,301
2011,4,19,3,여름,0,1,"맑음, 약간 구름 낀 흐림",19.68,23.485,63.0,15.0013,3,3
2012,4,11,1,여름,0,1,"맑음, 약간 구름 낀 흐림",13.94,15.91,39.0,19.0012,9,12
2012,8,16,18,가을,0,1,"맑음, 약간 구름 낀 흐림",32.8,35.605,36.0,0.0,723,832
2012,5,15,16,여름,0,1,"맑음, 약간 구름 낀 흐림",27.88,31.82,65.0,11.0014,300,374
2012,9,5,2,가을,0,1,"맑음, 약간 구름 낀 흐림",28.7,33.335,84.0,12.998,9,9
2011,4,6,13,여름,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,38.0,32.9975,83,112
2011,9,9,12,가을,0,1,"맑음, 약간 구름 낀 흐림",26.24,28.03,94.0,0.0,71,75
2011,3,17,5,봄,0,1,"맑음, 약간 구름 낀 흐림",13.12,16.665,76.0,7.0015,13,13
2011,3,7,9,봄,0,1,"맑음, 약간 구름 낀 흐림",9.02,9.09,64.0,31.0009,129,134
2012,5,19,13,여름,0,0,"맑음, 약간 구름 낀 흐림",28.7,31.82,37.0,8.9981,372,704
2011,2,14,0,봄,0,1,"맑음, 약간 구름 낀 흐림",15.58,19.695,37.0,23.9994,8,11
2012,12,2,2,겨울,0,0,"안개, 안개 + 흐림",12.3,16.665,87.0,0.0,72,74
2012,2,1,12,봄,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,54.0,7.0015,153,179
2011,4,13,13,여름,0,1,"안개, 안개 + 흐림",18.04,21.97,77.0,12.998,55,61
2011,3,15,13,봄,0,1,"안개, 안개 + 흐림",14.76,16.665,57.0,19.0012,74,97
2011,5,14,9,여름,0,0,"안개, 안개 + 흐림",21.32,25.0,94.0,6.0032,86,100
2011,4,10,16,여름,0,0,"안개, 안개 + 흐림",21.32,25.0,72.0,11.0014,153,288
2011,4,14,6,여름,0,1,"맑음, 약간 구름 낀 흐림",13.94,17.425,76.0,7.0015,66,70
2011,9,15,17,가을,0,1,"가벼운 눈, 가벼운 비 + 천둥",19.68,23.485,82.0,31.0009,230,261
2011,2,17,10,봄,0,1,"맑음, 약간 구름 낀 흐림",15.58,19.695,54.0,12.998,70,88
2011,2,7,13,봄,0,1,"안개, 안개 + 흐림",14.76,18.18,57.0,6.0032,54,64
2012,11,15,18,겨울,0,1,"안개, 안개 + 흐림",14.76,17.425,57.0,12.998,563,573
2011,12,15,6,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.12,15.91,66.0,12.998,90,92
2011,3,5,12,봄,0,0,"안개, 안개 + 흐림",18.04,21.97,67.0,16.9979,121,167
2011,2,12,5,봄,0,0,"맑음, 약간 구름 낀 흐림",4.92,8.335,74.0,6.0032,1,1
2011,8,18,5,가을,0,1,"맑음, 약간 구름 낀 흐림",26.24,29.545,78.0,19.0012,27,27
2012,9,13,8,가을,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,73.0,0.0,725,758
2012,4,2,5,여름,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,76.0,32.9975,22,24
2012,8,16,12,가을,0,1,"맑음, 약간 구름 낀 흐림",32.8,34.85,33.0,7.0015,247,343
2011,5,16,11,여름,0,1,"맑음, 약간 구름 낀 흐림",26.24,31.06,57.0,0.0,129,185
2012,8,18,19,가을,0,0,"맑음, 약간 구름 낀 흐림",28.7,31.82,45.0,11.0014,324,488
2011,3,5,19,봄,0,0,"안개, 안개 + 흐림",18.86,22.725,67.0,22.0028,62,89
2012,9,6,9,가을,0,1,"가벼운 눈, 가벼운 비 + 천둥",27.06,29.545,94.0,8.9981,115,123
2012,11,6,1,겨울,0,1,"맑음, 약간 구름 낀 흐림",9.84,12.12,60.0,11.0014,8,8
2011,3,16,15,봄,0,1,"안개, 안개 + 흐림",16.4,20.455,76.0,16.9979,79,101
2012,11,16,14,겨울,0,1,"맑음, 약간 구름 낀 흐림",17.22,21.21,35.0,7.0015,204,251
2012,12,9,11,겨울,0,0,"안개, 안개 + 흐림",16.4,20.455,87.0,19.9995,210,250
2011,12,9,6,겨울,0,1,"맑음, 약간 구름 낀 흐림",9.02,12.88,80.0,6.0032,62,63
2012,5,1,5,여름,0,1,"안개, 안개 + 흐림",21.32,25.0,72.0,6.0032,17,17
2011,10,10,17,겨울,1,0,"안개, 안개 + 흐림",27.06,31.06,54.0,7.0015,334,459
2011,1,12,5,봄,0,1,"맑음, 약간 구름 낀 흐림",5.74,7.575,86.0,11.0014,5,5
2012,3,4,19,봄,0,0,"맑음, 약간 구름 낀 흐림",12.3,,36.0,32.9975,120,132
2011,12,11,18,겨울,0,0,"맑음, 약간 구름 낀 흐림",9.84,11.365,48.0,12.998,151,163
2012,8,12,8,가을,0,0,"맑음, 약간 구름 낀 흐림",27.06,31.06,54.0,15.0013,84,119
2012,5,15,12,여름,0,1,"맑음, 약간 구름 낀 흐림",26.24,30.305,73.0,12.998,220,264
2011,11,3,4,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.12,16.665,81.0,6.0032,3,4
2012,9,14,4,가을,0,1,"맑음, 약간 구름 낀 흐림",22.14,25.76,77.0,0.0,11,12
2012,6,17,10,여름,0,0,"맑음, 약간 구름 낀 흐림",23.78,27.275,64.0,0.0,288,436
2012,3,7,15,봄,0,1,"맑음, 약간 구름 낀 흐림",22.14,25.76,37.0,30.0026,165,209
2012,3,17,1,봄,0,0,"안개, 안개 + 흐림",18.04,21.97,94.0,0.0,57,69
2011,10,14,8,겨울,0,1,"안개, 안개 + 흐림",22.96,26.515,90.0,11.0014,186,209
2011,4,19,1,여름,0,1,"맑음, 약간 구름 낀 흐림",18.86,22.725,63.0,15.0013,2,7
2012,12,13,3,겨울,0,1,"안개, 안개 + 흐림",10.66,12.12,56.0,19.0012,2,2
2011,7,15,3,가을,0,1,"맑음, 약간 구름 낀 흐림",24.6,29.545,73.0,12.998,6,7
2011,1,14,8,봄,0,1,"맑음, 약간 구름 낀 흐림",4.92,8.335,68.0,0.0,156,158
2011,3,6,17,봄,0,0,"가벼운 눈, 가벼운 비 + 천둥",13.94,15.15,100.0,19.9995,23,25
2012,3,13,5,봄,0,1,"안개, 안개 + 흐림",18.86,22.725,82.0,12.998,24,24
2011,1,15,15,봄,0,0,"안개, 안개 + 흐림",13.12,15.91,36.0,12.998,108,129
2011,4,15,1,여름,1,0,"맑음, 약간 구름 낀 흐림",18.04,21.97,62.0,0.0,9,15
2011,1,4,20,봄,0,1,"맑음, 약간 구름 낀 흐림",9.84,12.88,48.0,7.0015,53,54
2012,12,18,22,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.94,16.665,49.0,0.0,127,132
2012,10,5,4,겨울,0,1,"맑음, 약간 구름 낀 흐림",22.14,25.76,77.0,0.0,11,11
2012,10,14,6,겨울,0,0,"맑음, 약간 구름 낀 흐림",16.4,20.455,82.0,11.0014,20,24
2011,4,4,15,여름,0,1,"맑음, 약간 구름 낀 흐림",31.16,33.335,23.0,36.9974,96,143
2012,6,4,10,여름,0,1,"맑음, 약간 구름 낀 흐림",26.24,31.06,41.0,31.0009,120,187
2012,6,13,15,여름,0,1,"맑음, 약간 구름 낀 흐림",29.52,32.575,32.0,32.9975,216,281
2012,5,7,17,여름,0,1,"안개, 안개 + 흐림",24.6,31.06,53.0,22.0028,667,769
2011,6,10,14,여름,0,1,"맑음, 약간 구름 낀 흐림",35.26,38.635,39.0,0.0,121,165
2012,10,12,19,겨울,0,1,"맑음, 약간 구름 낀 흐림",17.22,21.21,41.0,15.0013,453,493
2011,11,8,14,겨울,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,46.0,7.0015,129,161
2012,10,4,7,겨울,0,1,"안개, 안개 + 흐림",26.24,28.79,89.0,6.0032,379,391
2012,2,18,14,봄,0,0,"맑음, 약간 구름 낀 흐림",18.04,21.97,35.0,23.9994,244,427
2011,8,18,8,가을,0,1,"맑음, 약간 구름 낀 흐림",27.06,31.06,74.0,19.0012,393,420
2012,11,13,8,겨울,0,1,"가벼운 눈, 가벼운 비 + 천둥",13.12,15.15,87.0,16.9979,207,211
2012,3,13,23,봄,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,56.0,8.9981,79,87
2011,1,14,11,봄,0,1,"맑음, 약간 구름 낀 흐림",7.38,8.335,51.0,19.0012,47,53
2012,9,13,0,가을,0,1,"맑음, 약간 구름 낀 흐림",22.96,,73.0,6.0032,46,57
2011,10,10,22,겨울,1,0,"맑음, 약간 구름 낀 흐림",22.96,26.515,88.0,6.0032,104,126
2012,2,9,23,봄,0,1,"안개, 안개 + 흐림",12.3,16.665,52.0,0.0,75,84
2012,6,14,5,여름,0,1,"안개, 안개 + 흐림",24.6,31.06,56.0,16.9979,40,40
2012,4,10,15,여름,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,21.0,19.9995,157,203
2011,5,6,23,여름,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,82.0,8.9981,93,120
2012,3,19,11,봄,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,68.0,11.0014,145,201
2012,7,1,4,가을,0,0,"맑음, 약간 구름 낀 흐림",28.7,33.335,79.0,12.998,4,4
2011,8,4,23,가을,0,1,"맑음, 약간 구름 낀 흐림",27.06,31.06,74.0,7.0015,108,132
2012,5,18,17,여름,0,1,"맑음, 약간 구름 낀 흐림",27.06,,34.0,8.9981,688,812
2012,3,11,16,봄,0,0,"맑음, 약간 구름 낀 흐림",20.5,24.24,31.0,23.9994,301,509
2011,3,15,8,봄,0,1,"맑음, 약간 구름 낀 흐림",10.66,14.395,70.0,6.0032,259,282
2012,4,18,17,여름,0,1,"안개, 안개 + 흐림",17.22,21.21,77.0,12.998,442,488
2011,5,5,16,여름,0,1,"맑음, 약간 구름 낀 흐림",23.78,27.275,24.0,27.9993,233,269
2012,3,10,16,봄,0,0,"맑음, 약간 구름 낀 흐림",14.76,18.18,23.0,0.0,275,390
2011,11,18,20,겨울,0,1,"맑음, 약간 구름 낀 흐림",11.48,13.635,48.0,12.998,129,137
2011,5,19,4,여름,0,1,"맑음, 약간 구름 낀 흐림",19.68,23.485,94.0,0.0,3,5
2012,8,13,10,가을,0,1,"안개, 안개 + 흐림",31.16,34.09,40.0,0.0,111,199
2011,10,7,6,겨울,0,1,"맑음, 약간 구름 낀 흐림",17.22,21.21,88.0,0.0,84,87
2011,4,12,5,여름,0,1,"안개, 안개 + 흐림",22.14,25.76,68.0,8.9981,15,16
2011,9,12,0,가을,0,1,"맑음, 약간 구름 낀 흐림",22.96,26.515,88.0,6.0032,11,16
2012,1,17,4,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",13.12,,66.0,22.0028,2,2
2012,9,15,9,가을,0,0,"맑음, 약간 구름 낀 흐림",24.6,31.06,43.0,27.9993,263,342
2011,3,15,9,봄,0,1,"안개, 안개 + 흐림",12.3,16.665,70.0,0.0,147,157
2012,8,13,23,가을,0,1,"맑음, 약간 구름 낀 흐림",28.7,32.575,70.0,15.0013,100,128
2012,7,1,18,가을,0,0,"맑음, 약간 구름 낀 흐림",36.08,38.635,32.0,23.9994,275,370
2011,6,5,11,여름,0,0,"안개, 안개 + 흐림",26.24,30.305,69.0,7.0015,214,335
2011,3,9,14,봄,0,1,"안개, 안개 + 흐림",13.94,15.15,,19.9995,61,71
2012,2,8,20,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",9.84,12.12,87.0,8.9981,122,125
2012,2,16,15,봄,0,1,"가벼운 눈, 가벼운 비 + 천둥",13.94,18.18,76.0,0.0,50,53
2012,3,16,2,봄,0,1,"안개, 안개 + 흐림",17.22,21.21,82.0,12.998,4,4
2011,3,15,14,봄,0,1,"안개, 안개 + 흐림",15.58,19.695,46.0,19.9995,74,88
2012,3,7,7,봄,0,1,"맑음, 약간 구름 낀 흐림",10.66,11.365,65.0,26.0027,332,344
2012,7,16,4,가을,0,1,"맑음, 약간 구름 낀 흐림",27.88,31.82,79.0,7.0015,11,12
2012,2,19,8,봄,0,0,"안개, 안개 + 흐림",9.84,11.365,56.0,12.998,48,56
2012,7,13,15,가을,0,1,"안개, 안개 + 흐림",32.8,35.605,36.0,7.0015,261,353
2012,12,15,13,겨울,0,0,"맑음, 약간 구름 낀 흐림",15.58,19.695,54.0,16.9979,368,456
2011,7,5,8,가을,0,1,"맑음, 약간 구름 낀 흐림",29.52,34.09,62.0,8.9981,391,432
2012,4,13,9,여름,0,1,"맑음, 약간 구름 낀 흐림",17.22,21.21,41.0,11.0014,294,330
2012,9,8,8,가을,0,0,"맑음, 약간 구름 낀 흐림",28.7,33.335,79.0,22.0028,197,230
2012,1,16,16,봄,1,0,"맑음, 약간 구름 낀 흐림",10.66,11.365,44.0,23.9994,158,180
2012,4,5,18,여름,0,1,"맑음, 약간 구름 낀 흐림",20.5,24.24,31.0,7.0015,618,698
2011,9,7,22,가을,0,1,"가벼운 눈, 가벼운 비 + 천둥",25.42,27.275,94.0,11.0014,26,29
2012,2,9,10,봄,0,1,"맑음, 약간 구름 낀 흐림",9.02,10.605,51.0,15.0013,90,97
2012,9,17,19,가을,0,1,"안개, 안개 + 흐림",25.42,29.545,73.0,7.0015,435,486
2011,11,9,21,겨울,0,1,"맑음, 약간 구름 낀 흐림",16.4,20.455,87.0,0.0,152,161
2012,3,3,10,봄,0,0,"안개, 안개 + 흐림",16.4,20.455,87.0,0.0,137,168
2012,7,9,13,가을,0,1,"안개, 안개 + 흐림",31.16,34.85,55.0,16.9979,188,255
2011,6,1,9,여름,0,1,"안개, 안개 + 흐림",30.34,35.605,74.0,15.0013,173,207
2012,2,15,21,봄,0,1,"맑음, 약간 구름 낀 흐림",13.94,16.665,53.0,11.0014,170,178
2012,10,13,2,겨울,0,0,"맑음, 약간 구름 낀 흐림",13.94,16.665,53.0,12.998,60,67
2012,1,1,11,봄,0,0,"맑음, 약간 구름 낀 흐림",13.94,16.665,76.0,8.9981,98,138
2012,2,15,0,봄,0,1,"맑음, 약간 구름 낀 흐림",13.12,17.425,57.0,0.0,22,22
2012,3,8,4,봄,0,1,"맑음, 약간 구름 낀 흐림",18.04,21.97,72.0,19.0012,2,2
2011,10,11,12,겨울,0,1,"안개, 안개 + 흐림",24.6,29.545,73.0,11.0014,130,181
2012,7,15,18,가을,0,0,"가벼운 눈, 가벼운 비 + 천둥",29.52,34.85,79.0,23.9994,228,312
2011,12,4,16,겨울,0,0,"맑음, 약간 구름 낀 흐림",17.22,21.21,58.0,15.0013,266,330
2012,4,14,19,여름,0,0,"안개, 안개 + 흐림",24.6,31.06,40.0,11.0014,296,459
2011,12,14,19,겨울,0,1,"안개, 안개 + 흐림",14.76,18.18,62.0,7.0015,259,268
2011,5,14,15,여름,0,0,"안개, 안개 + 흐림",22.14,25.76,94.0,11.0014,221,294
2012,10,14,12,겨울,0,0,"맑음, 약간 구름 낀 흐림",25.42,31.06,46.0,22.0028,362,562
2012,10,6,4,겨울,0,0,"맑음, 약간 구름 낀 흐림",22.14,25.76,83.0,16.9979,7,11
2011,9,16,8,가을,0,1,"맑음, 약간 구름 낀 흐림",17.22,21.21,67.0,15.0013,386,409
2012,9,1,22,가을,0,0,"안개, 안개 + 흐림",27.06,29.545,89.0,0.0,57,78
2011,8,14,5,가을,0,0,"안개, 안개 + 흐림",26.24,28.03,94.0,11.0014,9,10
2011,10,16,9,겨울,0,0,"맑음, 약간 구름 낀 흐림",20.5,24.24,45.0,15.0013,151,190
2011,9,17,20,가을,0,0,"맑음, 약간 구름 낀 흐림",21.32,25.0,68.0,8.9981,133,176
2011,12,12,11,겨울,0,1,"안개, 안개 + 흐림",10.66,14.395,60.0,6.0032,100,115
2012,4,18,12,여름,0,1,"가벼운 눈, 가벼운 비 + 천둥",18.86,22.725,51.0,7.0015,95,110
2012,10,17,19,겨울,0,1,"맑음, 약간 구름 낀 흐림",20.5,24.24,72.0,12.998,467,516
2012,2,5,1,봄,0,0,"안개, 안개 + 흐림",9.84,12.88,93.0,7.0015,46,51
2011,11,11,12,겨울,1,0,"맑음, 약간 구름 낀 흐림",13.94,14.395,42.0,31.0009,198,239
2012,1,18,11,봄,0,1,"맑음, 약간 구름 낀 흐림",12.3,13.635,42.0,26.0027,110,114
2012,9,1,8,가을,0,0,"안개, 안개 + 흐림",31.16,35.605,58.0,16.9979,134,162
2012,10,9,1,겨울,0,1,"가벼운 눈, 가벼운 비 + 천둥",14.76,17.425,87.0,15.0013,13,13
2011,12,2,23,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.12,15.15,53.0,19.0012,81,95
2012,12,19,1,겨울,0,1,"맑음, 약간 구름 낀 흐림",12.3,15.91,65.0,6.0032,14,15
2012,12,5,5,겨울,0,1,"맑음, 약간 구름 낀 흐림",20.5,24.24,59.0,19.0012,48,49
2011,4,16,15,여름,0,0,"가벼운 눈, 가벼운 비 + 천둥",21.32,25.0,83.0,39.0007,62,78
2011,2,12,18,봄,0,0,"맑음, 약간 구름 낀 흐림",11.48,12.88,38.0,22.0028,60,64
2011,2,7,4,봄,0,1,"맑음, 약간 구름 낀 흐림",8.2,12.88,86.0,0.0,1,2
2011,4,8,6,여름,0,1,"안개, 안개 + 흐림",13.94,18.18,87.0,0.0,33,35
2011,2,10,17,봄,0,1,"맑음, 약간 구름 낀 흐림",7.38,9.09,26.0,12.998,159,165
2011,12,13,1,겨울,0,1,"맑음, 약간 구름 낀 흐림",8.2,12.88,80.0,0.0,4,4
2012,8,17,4,가을,0,1,"맑음, 약간 구름 낀 흐림",26.24,12.12,73.0,11.0014,9,9
2012,5,1,18,여름,0,1,"맑음, 약간 구름 낀 흐림",28.7,32.575,54.0,8.9981,662,743
2012,6,16,5,여름,0,0,"맑음, 약간 구름 낀 흐림",22.14,25.76,68.0,7.0015,21,23
2011,2,9,12,봄,0,1,"안개, 안개 + 흐림",7.38,9.09,40.0,15.0013,57,61
2011,6,10,13,여름,0,1,"맑음, 약간 구름 낀 흐림",34.44,37.88,44.0,7.0015,149,189
2011,11,12,12,겨울,0,0,"맑음, 약간 구름 낀 흐림",18.04,21.97,44.0,19.0012,224,366
2011,3,15,12,봄,0,1,"안개, 안개 + 흐림",14.76,17.425,50.0,15.0013,70,102
2012,12,11,7,겨울,0,1,"맑음, 약간 구름 낀 흐림",13.94,15.15,66.0,27.9993,372,380
2012,8,12,15,가을,0,0,"맑음, 약간 구름 낀 흐림",31.16,34.09,40.0,8.9981,342,577
2012,1,8,17,봄,0,0,"맑음, 약간 구름 낀 흐림",15.58,19.695,40.0,15.0013,197,219
2011,6,11,22,여름,0,0,"맑음, 약간 구름 낀 흐림",27.06,30.305,78.0,15.0013,137,190
2011,12,6,9,겨울,0,1,"안개, 안개 + 흐림",18.86,22.725,94.0,15.0013,200,204
2012,7,13,21,가을,0,1,"맑음, 약간 구름 낀 흐림",29.52,33.335,54.0,0.0,223,299
